review_id,customer_id,product_id,rating,comment,review_date
4566,64,1056,4,Highly recommend! Excellent quality.,2023-01-27
4567,487,371,5,Perfect in every way. Worth every penny!,2023-12-08
4568,194,969,4,Perfect in every way. Worth every penny!,2023-09-29
4569,402,531,4,Absolutely love it! Exceeded my expectations.,2023-02-13
4570,373,753,4,Highly recommend! Excellent quality.,2023-11-29
4571,523,464,5,Absolutely love it! Exceeded my expectations.,2023-10-09
4572,15,976,4,Absolutely love it! Exceeded my expectations.,2023-12-26
4573,451,487,4,Absolutely love it! Exceeded my expectations.,2023-06-25
4574,452,857,5,Absolutely love it! Exceeded my expectations.,2023-07-18
4575,293,377,5,Perfect in every way. Worth every penny!,2023-08-02
4576,541,863,4,Perfect in every way. Worth every penny!,2023-06-11
4577,395,1037,4,Highly recommend! Excellent quality.,2023-04-01
4578,353,621,4,Absolutely love it! Exceeded my expectations.,2023-07-01
4579,154,945,5,Highly recommend! Excellent quality.,2023-06-04
4580,256,190,3,"Works as expected, nothing special though.",2023-07-25
4581,82,162,3,"Works as expected, nothing special though.",2023-12-26
4582,43,590,2,Very disappointed with this purchase.,2023-11-21
4583,429,880,5,Perfect in every way. Worth every penny!,2023-09-24
4584,396,603,5,Highly recommend! Excellent quality.,2023-07-17
4585,431,261,4,Perfect in every way. Worth every penny!,2023-07-08
4586,207,709,3,"Works as expected, nothing special though.",2023-01-12
4587,515,515,3,"Good product overall, but has some minor issues.",2023-07-29
4588,448,191,2,Very disappointed with this purchase.,2023-07-16
4589,34,534,5,Highly recommend! Excellent quality.,2023-02-23
4590,526,748,3,"Good product overall, but has some minor issues.",2023-03-08
4591,545,930,4,Perfect in every way. Worth every penny!,2023-05-05
4592,240,773,3,"Good product overall, but has some minor issues.",2023-07-27
4593,428,187,3,"Works as expected, nothing special though.",2023-08-28
4594,408,611,5,Perfect in every way. Worth every penny!,2023-12-08
4595,29,183,3,"Good product overall, but has some minor issues.",2023-04-30
4596,280,1058,5,Perfect in every way. Worth every penny!,2023-08-10
4597,182,531,5,Perfect in every way. Worth every penny!,2023-01-31
4598,487,658,4,Highly recommend! Excellent quality.,2023-06-21
4599,489,856,5,Perfect in every way. Worth every penny!,2023-02-09
4600,211,159,5,Absolutely love it! Exceeded my expectations.,2023-11-16
4601,107,860,3,"Works as expected, nothing special though.",2023-06-18
4602,275,943,4,Absolutely love it! Exceeded my expectations.,2023-07-06
4603,514,1064,3,"Good product overall, but has some minor issues.",2023-07-18
4604,292,277,3,"Works as expected, nothing special though.",2023-12-18
4605,186,845,4,Absolutely love it! Exceeded my expectations.,2023-01-04
4606,338,658,2,Poor quality and doesn't work as described.,2023-05-02
4607,486,773,5,Perfect in every way. Worth every penny!,2023-11-06
4608,38,101,3,"Good product overall, but has some minor issues.",2023-02-07
4609,417,586,4,Absolutely love it! Exceeded my expectations.,2023-03-20
4610,330,231,2,Poor quality and doesn't work as described.,2023-01-01
4611,48,118,4,Absolutely love it! Exceeded my expectations.,2023-08-30
4612,201,210,4,Perfect in every way. Worth every penny!,2023-01-10
4613,243,849,5,Absolutely love it! Exceeded my expectations.,2023-11-23
4614,34,202,4,Absolutely love it! Exceeded my expectations.,2023-09-13
4615,215,1079,2,Poor quality and doesn't work as described.,2023-02-23
4616,327,1075,5,Perfect in every way. Worth every penny!,2023-04-20
4617,323,584,4,Absolutely love it! Exceeded my expectations.,2023-03-13
4618,237,273,4,Absolutely love it! Exceeded my expectations.,2023-07-17
4619,123,584,4,Perfect in every way. Worth every penny!,2023-11-20
4620,222,415,3,"Works as expected, nothing special though.",2023-10-23
4621,197,245,4,Absolutely love it! Exceeded my expectations.,2023-10-01
4622,309,907,4,Highly recommend! Excellent quality.,2023-11-28
4623,170,304,1,Poor quality and doesn't work as described.,2023-12-14
4624,474,683,4,Perfect in every way. Worth every penny!,2023-01-09
4625,197,54,5,Highly recommend! Excellent quality.,2023-12-10
4626,320,918,5,Highly recommend! Excellent quality.,2023-11-06
4627,64,644,4,Highly recommend! Excellent quality.,2023-07-06
4628,19,412,3,"Good product overall, but has some minor issues.",2023-03-01
4629,472,184,2,Poor quality and doesn't work as described.,2023-10-12
4630,526,805,3,"Good product overall, but has some minor issues.",2023-10-04
4631,36,347,5,Perfect in every way. Worth every penny!,2023-05-03
4632,409,383,4,Absolutely love it! Exceeded my expectations.,2023-02-08
4633,153,843,3,"Good product overall, but has some minor issues.",2023-06-10
4634,449,63,3,"Good product overall, but has some minor issues.",2023-09-23
4635,451,637,2,Very disappointed with this purchase.,2023-03-09
4636,295,648,5,Absolutely love it! Exceeded my expectations.,2023-05-11
4637,512,292,3,"Good product overall, but has some minor issues.",2023-07-14
4638,339,163,4,Perfect in every way. Worth every penny!,2023-06-06
4639,485,1077,3,"Good product overall, but has some minor issues.",2023-12-25
4640,236,1066,3,"Good product overall, but has some minor issues.",2023-04-09
4641,32,794,3,"Works as expected, nothing special though.",2023-10-08
4642,113,1020,5,Perfect in every way. Worth every penny!,2023-11-24
4643,395,73,4,Perfect in every way. Worth every penny!,2023-03-04
4644,155,892,4,Perfect in every way. Worth every penny!,2023-10-04
4645,120,714,5,Highly recommend! Excellent quality.,2023-01-19
4646,66,790,3,"Works as expected, nothing special though.",2023-11-06
4647,138,291,2,Very disappointed with this purchase.,2023-07-09
4648,462,79,4,Highly recommend! Excellent quality.,2023-01-15
4649,371,343,1,Very disappointed with this purchase.,2023-12-29
4650,483,894,3,"Works as expected, nothing special though.",2023-10-15
4651,436,304,4,Absolutely love it! Exceeded my expectations.,2023-01-31
4652,402,781,3,"Good product overall, but has some minor issues.",2023-06-08
4653,206,208,3,"Good product overall, but has some minor issues.",2023-06-19
4654,59,553,2,Poor quality and doesn't work as described.,2023-10-26
4655,346,612,4,Highly recommend! Excellent quality.,2023-02-27
4656,40,244,3,"Works as expected, nothing special though.",2023-08-28
4657,152,48,1,Very disappointed with this purchase.,2023-09-18
4658,190,278,5,Perfect in every way. Worth every penny!,2023-03-28
4659,226,739,5,Highly recommend! Excellent quality.,2023-12-21
4660,27,95,3,"Good product overall, but has some minor issues.",2023-10-31
4661,407,897,5,Absolutely love it! Exceeded my expectations.,2023-03-26
4662,539,117,3,"Good product overall, but has some minor issues.",2023-08-26
4663,120,310,3,"Works as expected, nothing special though.",2023-06-29
4664,483,314,4,Perfect in every way. Worth every penny!,2023-10-22
4665,335,88,3,"Works as expected, nothing special though.",2023-05-08
4666,85,426,4,Absolutely love it! Exceeded my expectations.,2023-07-14
4667,221,800,3,"Works as expected, nothing special though.",2023-08-26
4668,334,372,1,Poor quality and doesn't work as described.,2023-09-01
4669,306,34,5,Highly recommend! Excellent quality.,2023-04-02
4670,280,317,1,Very disappointed with this purchase.,2023-03-18
4671,177,426,4,Absolutely love it! Exceeded my expectations.,2023-12-10
4672,42,745,5,Highly recommend! Excellent quality.,2023-06-14
4673,353,217,4,Absolutely love it! Exceeded my expectations.,2023-02-12
4674,191,1069,5,Highly recommend! Excellent quality.,2023-06-30
4675,130,598,5,Highly recommend! Excellent quality.,2023-09-20
4676,288,724,3,"Works as expected, nothing special though.",2023-08-05
4677,528,460,3,"Good product overall, but has some minor issues.",2023-12-19
4678,372,633,4,Highly recommend! Excellent quality.,2023-06-29
4679,531,88,4,Perfect in every way. Worth every penny!,2023-11-25
4680,71,134,4,Absolutely love it! Exceeded my expectations.,2023-10-17
4681,517,313,4,Perfect in every way. Worth every penny!,2023-02-25
4682,145,988,5,Highly recommend! Excellent quality.,2023-04-13
4683,154,1030,5,Perfect in every way. Worth every penny!,2023-12-13
4684,504,507,5,Perfect in every way. Worth every penny!,2023-12-04
4685,178,185,5,Absolutely love it! Exceeded my expectations.,2023-05-16
4686,136,384,3,"Works as expected, nothing special though.",2023-08-15
4687,251,44,3,"Works as expected, nothing special though.",2023-11-04
4688,401,1013,5,Perfect in every way. Worth every penny!,2023-09-20
4689,107,269,5,Perfect in every way. Worth every penny!,2023-10-03
4690,68,231,3,"Works as expected, nothing special though.",2023-10-05
4691,75,251,4,Perfect in every way. Worth every penny!,2023-08-07
4692,294,914,5,Highly recommend! Excellent quality.,2023-07-25
4693,332,506,1,Poor quality and doesn't work as described.,2023-05-16
4694,252,531,3,"Good product overall, but has some minor issues.",2023-10-21
4695,426,156,4,Perfect in every way. Worth every penny!,2023-02-14
4696,312,982,3,"Works as expected, nothing special though.",2023-03-04
4697,319,719,4,Absolutely love it! Exceeded my expectations.,2023-06-13
4698,546,1047,1,Very disappointed with this purchase.,2023-12-02
4699,181,782,5,Perfect in every way. Worth every penny!,2023-10-28
4700,364,24,5,Highly recommend! Excellent quality.,2023-09-28
4701,362,380,4,Highly recommend! Excellent quality.,2023-09-22
4702,40,272,5,Perfect in every way. Worth every penny!,2023-07-21
4703,357,860,4,Perfect in every way. Worth every penny!,2023-11-12
4704,149,289,3,"Works as expected, nothing special though.",2023-06-03
4705,311,443,5,Highly recommend! Excellent quality.,2023-08-26
4706,354,972,2,Poor quality and doesn't work as described.,2023-09-15
4707,337,231,2,Poor quality and doesn't work as described.,2023-03-16
4708,209,766,4,Highly recommend! Excellent quality.,2023-07-06
4709,511,609,4,Highly recommend! Excellent quality.,2023-11-02
4710,129,918,3,"Works as expected, nothing special though.",2023-01-09
4711,117,385,5,Highly recommend! Excellent quality.,2023-05-31
4712,21,184,5,Absolutely love it! Exceeded my expectations.,2023-11-08
4713,9,833,2,Poor quality and doesn't work as described.,2023-10-30
4714,370,360,4,Absolutely love it! Exceeded my expectations.,2023-11-17
4715,402,1026,5,Highly recommend! Excellent quality.,2023-12-14
4716,189,876,3,"Works as expected, nothing special though.",2023-09-30
4717,180,942,5,Highly recommend! Excellent quality.,2023-12-23
4718,182,375,2,Poor quality and doesn't work as described.,2023-07-29
4719,260,242,4,Highly recommend! Excellent quality.,2023-01-17
4720,43,478,5,Perfect in every way. Worth every penny!,2023-08-13
4721,24,532,4,Highly recommend! Excellent quality.,2023-07-17
4722,505,42,4,Perfect in every way. Worth every penny!,2023-01-18
4723,256,299,5,Absolutely love it! Exceeded my expectations.,2023-09-24
4724,253,14,3,"Good product overall, but has some minor issues.",2023-11-12
4725,25,280,4,Highly recommend! Excellent quality.,2023-02-09
4726,447,564,3,"Good product overall, but has some minor issues.",2023-03-01
4727,249,182,3,"Works as expected, nothing special though.",2023-04-26
4728,38,741,3,"Works as expected, nothing special though.",2023-10-21
4729,137,15,3,"Works as expected, nothing special though.",2023-03-06
4730,298,188,4,Absolutely love it! Exceeded my expectations.,2023-10-30
4731,86,708,5,Highly recommend! Excellent quality.,2023-01-24
4732,532,414,4,Perfect in every way. Worth every penny!,2023-09-28
4733,530,266,4,Perfect in every way. Worth every penny!,2023-09-08
4734,155,549,3,"Good product overall, but has some minor issues.",2023-10-10
4735,445,160,4,Absolutely love it! Exceeded my expectations.,2023-09-08
4736,440,864,2,Poor quality and doesn't work as described.,2023-09-28
4737,46,539,1,Very disappointed with this purchase.,2023-10-24
4738,142,789,2,Poor quality and doesn't work as described.,2023-10-23
4739,293,190,5,Highly recommend! Excellent quality.,2023-08-17
4740,279,715,3,"Works as expected, nothing special though.",2023-09-06
4741,52,384,4,Highly recommend! Excellent quality.,2023-08-14
4742,236,180,5,Highly recommend! Excellent quality.,2023-05-24
4743,425,863,4,Highly recommend! Excellent quality.,2023-01-19
4744,52,623,5,Absolutely love it! Exceeded my expectations.,2023-12-10
4745,371,1096,3,"Works as expected, nothing special though.",2023-04-06
4746,268,258,5,Absolutely love it! Exceeded my expectations.,2023-01-29
4747,414,1037,3,"Good product overall, but has some minor issues.",2023-08-07
4748,235,1050,3,"Works as expected, nothing special though.",2023-08-10
4749,501,411,4,Perfect in every way. Worth every penny!,2023-01-02
4750,410,831,4,Absolutely love it! Exceeded my expectations.,2023-03-13
4751,252,690,4,Highly recommend! Excellent quality.,2023-09-21
4752,318,483,4,Perfect in every way. Worth every penny!,2023-12-04
4753,61,398,3,"Works as expected, nothing special though.",2023-05-18
4754,308,885,1,Poor quality and doesn't work as described.,2023-02-24
4755,46,82,4,Absolutely love it! Exceeded my expectations.,2023-02-12
4756,313,749,3,"Works as expected, nothing special though.",2023-09-19
4757,90,793,4,Absolutely love it! Exceeded my expectations.,2023-01-18
4758,358,577,5,Highly recommend! Excellent quality.,2023-06-06
4759,482,889,2,Very disappointed with this purchase.,2023-04-08
4760,492,366,5,Absolutely love it! Exceeded my expectations.,2023-02-19
4761,314,447,4,Absolutely love it! Exceeded my expectations.,2023-07-02
4762,418,714,3,"Good product overall, but has some minor issues.",2023-05-11
4763,508,1058,4,Absolutely love it! Exceeded my expectations.,2023-05-01
4764,485,323,4,Perfect in every way. Worth every penny!,2023-02-09
4765,171,382,5,Absolutely love it! Exceeded my expectations.,2023-09-08
4766,245,622,3,"Works as expected, nothing special though.",2023-05-13
4767,199,751,3,"Works as expected, nothing special though.",2023-02-23
4768,446,162,2,Very disappointed with this purchase.,2023-04-30
4769,475,237,2,Poor quality and doesn't work as described.,2023-10-10
4770,5,978,4,Highly recommend! Excellent quality.,2023-12-30
4771,21,330,5,Absolutely love it! Exceeded my expectations.,2023-08-28
4772,253,272,4,Highly recommend! Excellent quality.,2023-07-31
4773,169,18,5,Absolutely love it! Exceeded my expectations.,2023-12-23
4774,422,219,3,"Works as expected, nothing special though.",2023-10-30
4775,22,486,5,Absolutely love it! Exceeded my expectations.,2023-11-11
4776,16,1093,5,Absolutely love it! Exceeded my expectations.,2023-04-25
4777,167,673,2,Very disappointed with this purchase.,2023-01-02
4778,253,1073,3,"Good product overall, but has some minor issues.",2023-01-30
4779,425,80,4,Perfect in every way. Worth every penny!,2023-08-08
4780,38,416,4,Perfect in every way. Worth every penny!,2023-08-16
4781,320,479,3,"Works as expected, nothing special though.",2023-11-14
4782,311,957,4,Perfect in every way. Worth every penny!,2023-06-16
4783,313,853,4,Absolutely love it! Exceeded my expectations.,2023-04-05
4784,5,423,4,Absolutely love it! Exceeded my expectations.,2023-03-22
